Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
49112701,Basic Art Series. TEN in ONE. Impressionism,Taschen,"Taschen, Taschen",,"=""3836576236""","=""9783836576239""",5,4.73,Taschen GmbH,Hardcover,1004,2020,,,2021/11/27,,,read,,,,1,,,0,,,,,
39962870,"El cuarto mono (4MK Thriller, #1)",J.D. Barker,"Barker, J.D.",Lorenzo Luengo,"=""""","=""""",4,4.17,Destino,Kindle Edition,560,2018,2017,,2021/11/27,,,read,,,,1,,,0,,,,,
58255814,AI 2041: Ten Visions for Our Future,Kai-Fu Lee,"Lee, Kai-Fu",Chen Qiufan,"=""""","=""""",4,3.95,,Kindle Edition,,2021,2021,,2021/11/27,,,read,,,,1,,,0,,,,,
57296358,Los cuatro vientos,Kristin Hannah,"Hannah, Kristin",,"=""""","=""""",3,4.32,SUMA INTERNACIONAL,Kindle Edition,436,2021,2021,,2021/11/27,,,read,,,,1,,,0,,,,,
13368200,La traición de Roma (Africanus #3),Santiago Posteguillo,"Posteguillo, Santiago",,"=""""","=""""",3,4.49,Ediciones B,Kindle Edition,872,2015,2009,,2021/11/27,,,read,,,,1,,,0,,,,,
56976858,Las jaurías: Premio L'H Confidencial 2020,Alberto Gil,"Gil, Alberto",,"=""""","=""""",3,3.33,,Kindle Edition,,2020,,,2021/11/27,,,read,,,,1,,,0,,,,,
57675815,Los ingratos,Pedro Simón,"Simón, Pedro",,"=""""","=""""",3,4.43,Espasa,Kindle Edition,288,2021,2021,,2021/11/27,,,read,,,,1,,,0,,,,,
39103980,En un Estado libre,V.S. Naipaul,"Naipaul, V.S.",,"=""""","=""""",3,3.49,DEBOLS!LLO,Kindle Edition,316,2016,1971,,2021/11/27,,,read,,,,1,,,0,,,,,
39805216,Papa Hemingway: A Personal Memoir,A.E. Hotchner,"Hotchner, A.E.",,"=""""","=""""",3,4.18,Open Road Media,Kindle Edition,322,2018,1955,,2021/11/27,,,read,,,,1,,,0,,,,,
57653629,El espectador: Apuntes (1991-2001) (El Acantilado nº 416),Imre Kertész,"Kertész, Imre",Adan Kovacsics,"=""""","=""""",3,3.00,,Kindle Edition,,2021,,,2021/11/27,,,read,,,,1,,,0,,,,,
58101353,Gabo y Mercedes: Una despedida,Rodrigo García,"García, Rodrigo",Martha Cecilia Mesa Villanueva,"=""""","=""""",2,4.40,Literatura Random House,Kindle Edition,112,2021,2021,,2021/11/27,,,read,,,,1,,,0,,,,,
50163777,La danza de los tulipanes,Ibon Martín,"Martín, Ibon",,"=""""","=""""",3,3.97,Plaza & Janés,Kindle Edition,574,2019,2019,,2021/11/27,,,read,,,,1,,,0,,,,,
20836138,The Last Gift,Abdulrazak Gurnah,"Gurnah, Abdulrazak",,"=""""","=""""",4,3.76,Bloomsbury USA,Kindle Edition,300,2014,2011,,2021/11/27,,,read,,,,1,,,0,,,,,
58857187,Tongolele no sabía bailar,Sergio Ramírez,"Ramírez, Sergio",,"=""""","=""""",5,4.03,,Kindle Edition,,2021,2021,,2021/11/27,,,read,,,,1,,,0,,,,,
59711561,La frontera,Can Xue,"Xue, Can",Blas Piñero,"=""""","=""""",3,3.00,,Kindle Edition,,2021,,,2021/11/27,,,read,,,,1,,,0,,,,,
42749752,A History of Opera,Carolyn Abbate,"Abbate, Carolyn",Roger Parker,"=""""","=""""",4,4.17,W. W. Norton & Company,Kindle Edition,646,2015,2012,,2021/11/27,,,read,,,,1,,,0,,,,,
58989240,"Privacidad es poder: Datos, vigilancia y libertad en la era digital",Carissa Véliz,"Véliz, Carissa",Albino Santos Mosquera,"=""""","=""""",4,4.75,DEBATE,Kindle Edition,,2021,,,2021/11/27,,,read,,,,1,,,0,,,,,
58913195,La llama inmortal de Stephen Crane (Los Tres Mundos),Paul Auster,"Auster, Paul",Benito Gómez Ibáñez,"=""""","=""""",3,3.00,,Kindle Edition,,2021,,,2021/11/27,,,read,,,,1,,,0,,,,,
51706477,Velázquez. The Complete Works,José López-Rey,"López-Rey, José",Odile Delenda,"=""3836581795""","=""9783836581790""",5,4.68,TASCHEN,Hardcover,416,2020,2014,,2021/11/27,,,read,,,,1,,,0,,,,,
58167050,El funcionamiento general del mundo,Eduardo Sacheri,"Sacheri, Eduardo",,"=""""","=""""",4,4.34,,Kindle Edition,,2021,,,2021/11/27,,,read,,,,1,,,0,,,,,
59010179,Buena mar,Antonio Lucas,"Lucas, Antonio",,"=""""","=""""",3,3.96,Alfaguara,Kindle Edition,209,2021,2021,,2021/11/27,,,read,,,,1,,,0,,,,,
58627400,Escombros,Fernando Vallejo,"Vallejo, Fernando",,"=""""","=""""",5,4.30,,Kindle Edition,,2021,,,2021/11/27,,,read,,,,1,,,0,,,,,
59711562,Paraíso. Premio Nobel de literatura 2021,Abdulrazak Gurnah,"Gurnah, Abdulrazak",Sofia Noguera Mendia,"=""""","=""""",5,5.00,,Kindle Edition,,2021,,,2021/11/27,,,read,,,,1,,,0,,,,,
39981495,"I Think, Therefore I Draw: Understanding Philosophy Through Cartoons",Thomas Cathcart,"Cathcart, Thomas",Daniel Klein,"=""""","=""""",4,3.61,Penguin Books,Kindle Edition,314,2018,2018,,2021/11/27,,,read,,,,1,,,0,,,,,
44824576,Abstract Expressionism,David Anfam,"Anfam, David",,"=""1912520397""","=""9781912520398""",4,3.80,Royal Academy of Arts,Paperback,320,2019,1990,,2021/11/27,,,read,,,,1,,,0,,,,,
24693045,"Florence: The Paintings and Frescoes in the City that Invented Art, 1250-1743",Ross King,"King, Ross",Anja Grebe,"=""1631910019""","=""9781631910012""",5,4.58,Black Dog & Leventhal Publishers,Hardcover,704,2015,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
59586457,Fantasmas en el balcón,Héctor Aguilar Camín,"Camín, Héctor Aguilar",,"=""""","=""""",5,4.75,,Kindle Edition,,2021,,,2021/11/27,,,read,,,,1,,,0,,,,,
57295496,Klara y el sol,Kazuo Ishiguro,"Ishiguro, Kazuo","Laura Vives, Mauricio Bach","=""""","=""""",5,3.81,Editorial Anagrama,Kindle Edition,219,2021,2021,2021/11/07,2021/11/07,,,read,,,,1,,,0,,,,,
58704316,Primera persona del singular (Andanzas),Haruki Murakami,"Murakami, Haruki",Juan Francisco González Sánchez,"=""""","=""""",1,3.58,,Kindle Edition,,2021,2020,2021/11/04,2021/11/04,,,read,,,,1,,,0,,,,,
58355594,El italiano,Arturo Pérez-Reverte,"Pérez-Reverte, Arturo",,"=""""","=""""",5,4.22,,Kindle Edition,400,2021,,2021/10/01,2021/10/01,,,read,,,,1,,,0,,,,,
58872657,Fanny Hill,John Cleland,"Cleland, John",,"=""""","=""""",1,1.00,,Kindle Edition,,2021,,2021/09/17,2021/09/17,,,read,,,,1,,,0,,,,,
20514834,El tercer gemelo,Ken Follett,"Follett, Ken",,"=""""","=""""",5,3.76,DEBOLS!LLO,Kindle Edition,464,2013,1996,2021/08/26,2021/08/26,,,read,,,,1,,,0,,,,,
20573809,Alto riesgo,Ken Follett,"Follett, Ken",,"=""""","=""""",5,4.00,DEBOLS!LLO,Kindle Edition,506,2013,2001,2021/08/22,2021/08/22,,,read,,,,1,,,0,,,,,
36317701,Cuba. La noche de la jinetera (Serie Daniel Ros nº 2),Jordi Sierra i Fabra,"Fabra, Jordi Sierra i",,"=""""","=""""",5,3.88,SiF editorial,Kindle Edition,304,2017,1999,2019/05/20,2019/05/20,,,read,,,,1,,,0,,,,,
22602774,Un árbol crece en Brooklyn,Betty  Smith,"Smith, Betty",,"=""""","=""""",5,4.28,LUMEN,Kindle Edition,512,2010,1943,2021/06/27,2021/06/27,,,read,,,,1,,,0,,,,,
53814932,El diablo de las provincias (Largo Recorrido nº 117),Juan Cárdenas,"Cárdenas, Juan",,"=""""","=""""",5,3.92,,Kindle Edition,,2020,,2021/06/14,2021/06/14,,,read,,,,1,,,0,,,,,
33154728,No voy a pedirle a nadie que me crea,Juan Pablo Villalobos,"Villalobos, Juan Pablo",,"=""""","=""""",5,4.10,Editorial Anagrama,Kindle Edition,280,2016,2016,2021/06/12,2021/06/12,,,read,,,,1,,,0,,,,,
54411506,El vendedor de naranjas,Blanca Miosi,"Miosi, Blanca",,"=""""","=""""",1,4.30,,Kindle Edition,370,2020,,2021/06/05,2021/06/05,,,read,,,,1,,,0,,,,,
24653474,Si viviéramos en un lugar normal,Juan Pablo Villalobos,"Villalobos, Juan Pablo",,"=""""","=""""",5,3.66,Editorial Anagrama,Kindle Edition,192,2012,2012,2021/06/05,2021/06/05,,,read,,,,1,,,0,,,,,
57959052,El reino,Jo Nesbø,"Nesbø, Jo",Lotte Katrine Tollefsen,"=""""","=""""",5,3.84,,Kindle Edition,,2021,2020,2021/05/21,2021/05/21,,,read,,,,1,,,0,,,,,
54688303,"La Venganza de Juan Planchard: La segunda parte de ""Las Aventuras de Juan Planchard""",Jonathan Jakubowicz,"Jakubowicz, Jonathan",,"=""""","=""""",5,4.40,,Kindle Edition,291,2020,,2021/05/14,2021/05/14,,,read,,,,1,,,0,,,,,
57151368,Hamnet,Maggie O'Farrell,"O'Farrell, Maggie",Concha Cardeñoso,"=""""","=""""",5,4.27,Libros del Asteroide,Kindle Edition,352,2021,2020,2021/05/06,2021/05/06,,,read,,,,1,,,0,,,,,
23540355,La zona muerta,Stephen King,"King, Stephen",Eduardo Goligorsky,"=""""","=""""",5,3.94,DEBOLS!LLO,Kindle Edition,450,2014,1979,2021/05/01,2021/05/01,,,read,,,,1,,,0,,,,,
23818061,Recursos humanos (Narrativas hispánicas),Antonio Ortuño,"Ortuño, Antonio",,"=""""","=""""",5,3.49,Editorial Anagrama,Kindle Edition,184,2011,2007,2019/11/12,2019/11/12,,,read,,,,1,,,0,,,,,
50461091,Danielle: Crónicas de una Superheroína,Ray Kurzweil,"Kurzweil, Ray","Amy Kurzweil, Carlos García Hernández","=""""","=""""",0,3.40,Lola Books,Kindle Edition,308,2019,,,2020/08/15,currently-reading,currently-reading (#9),currently-reading,,,,1,,,0,,,,,
49685934,Doctor Sueño (Movie Tie-In Edition),Stephen King,"King, Stephen",,"=""""","=""""",5,4.10,Vintage Espanol,Kindle Edition,604,2019,2013,2021/03/02,2021/03/02,,,read,,,,1,,,0,,,,,
52864805,"Loba negra (Antonia Scott, #2)",Juan Gomez-Jurado,"Gomez-Jurado, Juan",,"=""""","=""""",5,4.14,EDICIONES B,Kindle Edition,552,2019,2019,2021/02/23,2021/02/23,,,read,,,,1,,,0,,,,,
26042330,"Lo que no te mata te hace más fuerte (Millennium, #4)",David Lagercrantz,"Lagercrantz, David","Martin Lexell, Juan José Ortega Román","=""""","=""""",5,3.77,Ediciones Destino,Kindle Edition,656,2015,2015,2021/02/20,2021/02/20,,,read,,,,1,,,0,,,,,
19057617,La chica que soñaba con una cerilla y un bidón de gasolina: La trilogía de culto,Stieg Larsson,"Larsson, Stieg",,"=""""","=""""",5,4.23,Ediciones Destino,Kindle Edition,627,2010,2006,2021/02/04,2021/02/04,,,read,,,,1,,,0,,,,,
19053641,Los hombres que no amaban a las mujeres,Stieg Larsson,"Larsson, Stieg",,"=""""","=""""",5,4.15,Ediciones Destino,Kindle Edition,567,2010,2005,2021/01/24,2021/01/24,,,read,,,,1,,,0,,,,,
44326075,Cementerio de animales,Stephen King,"King, Stephen",,"=""""","=""""",5,4.02,Vintage Espanol,Kindle Edition,480,2019,1983,2020/12/07,2020/12/07,,,read,,,,1,,,0,,,,,
43907405,Competing in the Age of AI: Strategy and Leadership When Algorithms and Networks Run the World,Marco Iansiti,"Iansiti, Marco",Karim R. Lakhani,"=""""","=""""",0,4.08,Harvard Business Review Press,Kindle Edition,261,2020,2020,,2020/10/23,currently-reading,currently-reading (#11),currently-reading,,,,1,,,0,,,,,
55105106,El visitante,Stephen King,"King, Stephen",,"=""""","=""""",5,4.24,,Kindle Edition,,2020,,2020/10/10,2020/10/10,,,read,,,,1,,,0,,,,,
22604262,Poems 1962-2012,Louise Glück,"Glück, Louise",,"=""""","=""""",0,4.43,"Farrar, Straus and Giroux",Kindle Edition,656,2014,2012,,2020/10/09,currently-reading,currently-reading (#10),currently-reading,,,,1,,,0,,,,,
45554947,Célanire Cuellocortado,Maryse Condé,"Condé, Maryse",Sarah Martín Menduíña,"=""""","=""""",4,3.64,,Kindle Edition,,2019,2000,2020/07/23,2020/07/23,,,read,,,,1,,,0,,,,,
50636286,Mis últimos 10 minutos y 38 segundos en este extraño mundo,Elif Shafak,"Shafak, Elif",Antonia Martin,"=""""","=""""",5,4.09,LUMEN,Kindle Edition,382,2020,2019,2020/07/06,2020/07/06,,,read,,,,1,,,0,,,,,
52636080,Máquinas como yo,Ian McEwan,"McEwan, Ian",Jesús Zulaika,"=""""","=""""",5,3.59,Anagrama,Kindle Edition,360,2019,2019,2020/07/01,2020/07/01,,,read,,,,1,,,0,,,,,
36402770,Rubirosa: El primer playboy del mundo,Pablo Clase Sanchez,"Sanchez, Pablo Clase",,"=""""","=""""",1,3.50,,Kindle Edition,165,2017,,2020/06/23,2020/06/23,,,read,,,,1,,,0,,,,,
41792832,It (Eso),Stephen King,"King, Stephen",,"=""""","=""""",1,4.24,Vintage Espanol,Kindle Edition,,2019,1986,2020/06/04,2020/06/04,,,read,,,,1,,,0,,,,,
40054597,Ciudad negra (Las aventuras de Ulises Vidal #2),Fernando Gamboa,"Gamboa, Fernando",,"=""""","=""""",5,4.19,,Kindle Edition,,2018,2013,2020/04/25,2020/04/25,,,read,,,,1,,,0,,,,,
19053697,La marca del meridiano (Bevilacqua y Chamorro #7),Lorenzo Silva,"Silva, Lorenzo",,"=""""","=""""",3,3.70,Editorial Planeta,Kindle Edition,400,2012,2012,2020/05/14,2020/05/14,,,read,,,,1,,,0,,,,,
19139952,El cielo ha vuelto,Clara Sánchez,"Sánchez, Clara",,"=""""","=""""",3,2.91,Editorial Planeta,Kindle Edition,244,2013,2013,2020/05/08,2020/05/08,,,read,,,,1,,,0,,,,,
46030949,Redención,Fernando Gamboa,"Gamboa, Fernando",,"=""""","=""""",5,3.88,Amazon Media,Kindle Edition,652,2019,,2020/05/02,2020/05/02,,,read,,,,1,,,0,,,,,
23474750,Calle de las tiendas oscuras,Patrick Modiano,"Modiano, Patrick",María Teresa Gallego Urrutia,"=""""","=""""",2,3.64,Editorial Anagrama,Kindle Edition,240,2014,1978,2020/04/16,2020/04/16,,,read,,,,1,,,0,,,,,
51109460,El caso Paternostro,Carlo F. De Filippis,"Filippis, Carlo F. De",,"=""""","=""""",5,3.83,ALFAGUARA,Kindle Edition,317,2020,,2020/03/05,2020/03/05,,,read,,,,1,,,0,,,,,
50777767,Fallas de origen,Daniel Krauze,"Krauze, Daniel",,"=""""","=""""",5,3.66,Booket México,Kindle Edition,200,2019,2012,2020/03/23,2020/03/23,,,read,,,,1,,,0,,,,,
44138954,La sospecha de Sofía,Paloma Sánchez-Garnica,"Sánchez-Garnica, Paloma",,"=""""","=""""",2,4.31,Editorial Planeta,Kindle Edition,649,2019,,2020/03/21,2020/03/21,,,read,,,,1,,,0,,,,,
36127795,Conversación en Princeton con Rubén Gallo,Mario Vargas Llosa,"Llosa, Mario Vargas",Rubén Gallo,"=""""","=""""",5,4.25,ALFAGUARA,Kindle Edition,219,2017,,2020/03/17,2020/03/17,,,read,,,,1,,,0,,,,,
44527649,Candela,Juan del Val,"Val, Juan del",,"=""""","=""""",5,3.40,Espasa,Kindle Edition,256,2019,,2020/03/12,2020/03/12,,,read,,,,1,,,0,,,,,
51921672,Sus hijos después de ellos,Nicolas Mathieu,"Mathieu, Nicolas",Amaya García Gallego,"=""""","=""""",0,3.84,Alianza Editorial,Kindle Edition,464,2019,2018,2019/10/08,2019/10/08,,,read,,,,1,,,0,,,,,
26806434,Fabián y el caos,Pedro Juan Gutiérrez,"Gutiérrez, Pedro Juan",,"=""""","=""""",5,3.92,Anagrama,Kindle Edition,240,2015,2015,2020/02/24,2020/02/24,,,read,,,,1,,,0,,,,,
29332344,El loro de Flaubert,Julian Barnes,"Barnes, Julian",Antonio Mauri,"=""""","=""""",0,3.65, Anagrama,Kindle Edition,232,2015,1984,,2020/02/21,to-read,to-read (#1),to-read,,,,0,,,0,,,,,
50244636,La catedral de los negros (Archipiélago Caribe nº 7),Marcial Gala,"Gala, Marcial",Celina Manzoni,"=""""","=""""",5,3.73,Ediciones Corregidor,Kindle Edition,212,2019,2012,2020/01/19,2020/01/19,,,read,,,,1,,,0,,,,,
51247634,Sidi,Arturo Pérez-Reverte,"Pérez-Reverte, Arturo",,"=""""","=""""",0,3.99,ALFAGUARA,Kindle Edition,304,2019,2019,,2019/09/18,currently-reading,currently-reading (#7),currently-reading,,,,1,,,0,,,,,
50890188,Tiempos recios,Mario Vargas Llosa,"Llosa, Mario Vargas",,"=""""","=""""",5,4.08,Alfaguara,Kindle Edition,352,2019,2019,2019/10/16,2019/10/16,,,read,,,,1,,,0,,,,,
50835320,"Adiós, Tomasa",Geney Beltrán Félix,"Félix, Geney Beltrán",,"=""""","=""""",5,3.91,Alfaguara,Kindle Edition,259,2019,,2019/09/26,2019/09/23,,,read,,,,1,,,0,,,,,
23963320,Púrpura profundo,Mayra Montero,"Montero, Mayra",,"=""""","=""""",1,3.34,Tusquets Editores S.A.,Kindle Edition,172,2014,2000,2020/01/13,2020/01/13,,,read,,,,1,,,0,,,,,
36256981,Animal Tropical,Pedro Juan Gutiérrez,"Gutiérrez, Pedro Juan",,"=""""","=""""",5,3.74,,Kindle Edition,493,2017,2000,2020/01/07,2020/01/07,,,read,,,,1,,,0,,,,,
26209294,The Master Algorithm: How the Quest for the Ultimate Learning Machine Will Remake Our World,Pedro Domingos,"Domingos, Pedro",,"=""""","=""""",0,3.77,Basic Books,Kindle Edition,352,2015,2015,,2019/12/30,currently-reading,currently-reading (#8),currently-reading,,,,1,,,0,,,,,
25646216,Trilogía sucia de La Habana (Compactos nº 587),Pedro Juan Gutiérrez,"Gutiérrez, Pedro Juan",,"=""""","=""""",5,3.77,Editorial Anagrama,Kindle Edition,447,2015,1994,2019/12/27,2019/12/27,,,read,,,,1,,,0,,,,,
42268204,Entre Eternidades: Y otros escritos,Javier Marías,"Marías, Javier",,"=""""","=""""",3,3.75,Vintage Espanol,Kindle Edition,272,2018,,2019/11/28,2019/11/28,,,read,,,,1,,,0,,,,,
20567835,Las correcciones,Jonathan Franzen,"Franzen, Jonathan",Ramón Buenaventura,"=""""","=""""",5,3.80,Ediciones Salamandra,Kindle Edition,672,2013,2001,2019/09/19,2019/09/10,,,read,,,,1,,,0,,,,,
24861149,Saliendo de la estación de Atocha,Ben Lerner,"Lerner, Ben",,"=""""","=""""",0,3.78,LITERATURA RANDOM HOUSE,Kindle Edition,208,2013,2011,,2019/09/08,currently-reading,currently-reading (#6),currently-reading,,,,1,,,0,,,,,
42612502,Ahora me rindo y eso es todo,Álvaro Enrigue,"Enrigue, Álvaro",,"=""""","=""""",5,4.30,Anagrama,Kindle Edition,424,2018,2018,2019/09/03,2019/09/03,,,read,,,,1,,,0,,,,,
19239889,Los informantes,Juan Gabriel Vásquez,"Vásquez, Juan Gabriel",,"=""""","=""""",5,3.61,Alfaguara,Kindle Edition,376,2010,2004,2019/08/25,2019/08/25,,,read,,,,1,,,0,,,,,
45693619,38 estrellas,Josefina Licitra,"Licitra, Josefina",,"=""""","=""""",5,4.33,Booket Argentina,Kindle Edition,141,2019,2018,2019/08/20,2019/08/20,,,read,,,,1,,,0,,,,,
27284147,Señorita México,Enrique Serna,"Serna, Enrique",,"=""""","=""""",5,3.75,,Kindle Edition,165,2015,2000,2019/08/17,2019/08/17,,,read,,,,1,,,0,,,,,
39783872,Mala onda,Alberto Fuguet,"Fuguet, Alberto",,"=""""","=""""",5,3.37,LITERATURA RANDOM HOUSE,Kindle Edition,272,2017,1992,2019/08/14,2019/08/14,,,read,,,,1,,,0,,,,,
18872806,"La sombra del viento (El cementerio de los libros olvidados, #1)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",,"=""""","=""""",5,4.27,Vintage,Kindle Edition,569,2011,2001,2019/08/08,2019/08/08,,,read,,,,1,,,0,,,,,
41735819,Inframundo,Bernardo Esquinca,"Esquinca, Bernardo",Alejandro Magallanes,"=""""","=""""",5,4.27,Almadía Ediciones,Kindle Edition,240,2018,,2019/08/01,2019/08/01,,,read,,,,1,,,0,,,,,
42403032,Yo no soy tu perfecta hija mexicana,Erika L. Sánchez,"Sánchez, Erika L.",,"=""""","=""""",5,4.03,Vintage Espanol,Kindle Edition,288,2018,2017,2019/07/30,2019/07/30,,,read,,,,1,,,0,,,,,
19145701,Un mundo sin fin,Ken Follett,"Follett, Ken",,"=""""","=""""",5,4.26,Plaza & Janés,Kindle Edition,1178,2010,2007,2019/07/14,2019/07/14,,,read,,,,1,,,0,,,,,
23448736,La ciudad feliz,Elvira Navarro,"Navarro, Elvira",,"=""""","=""""",5,2.86,LITERATURA RANDOM HOUSE,Kindle Edition,192,2010,2010,2019/07/03,2019/07/03,,,read,,,,1,,,0,,,,,
43715678,Los crímenes de Alicia,Guillermo Martínez,"Martínez, Guillermo",,"=""""","=""""",5,3.36,Ediciones Destino,Kindle Edition,264,2019,2019,2019/06/28,2019/06/28,,,read,,,,1,,,0,,,,,
44139363,Ladrón de esperanzas,Francisco Martín Moreno,"Moreno, Francisco Martín",,"=""""","=""""",5,3.58,Alfaguara,Kindle Edition,200,2019,,2019/06/24,2019/06/24,,,read,,,,1,,,0,,,,,
42389196,El asesinato de Sócrates,Marcos Chicot,"Chicot, Marcos",,"=""""","=""""",0,4.26,,Kindle Edition,717,2018,2016,2019/01/09,2018/12/25,,,read,,,,1,,,0,,,,,
36048199,El origen perdido,Matilde Asensi,"Asensi, Matilde",,"=""""","=""""",5,3.77,,Kindle Edition,459,2017,2003,2019/06/14,2019/06/14,,,read,,,,1,,,0,,,,,
24621665,Te vendo un perro,Juan Pablo Villalobos,"Villalobos, Juan Pablo",,"=""""","=""""",5,3.98,Anagrama,Kindle Edition,256,2014,2014,2019/06/06,2019/06/06,,,read,,,,1,,,0,,,,,
40011457,La historia de mis dientes,Valeria Luiselli,"Luiselli, Valeria",,"=""""","=""""",1,3.50,Sexto Piso,Kindle Edition,,2018,2013,2019/06/03,2019/06/03,,,read,,,,1,,,0,,,,,
26152150,"El misterio de la Reina Nefertiti (Charlie Wilford y la Orden de los Caballeros del Tiempo, #1)",C.T. Cassana,"Cassana, C.T.",Nemesisilit,"=""""","=""""",5,4.30,Amazon Digital Services,Kindle Edition,444,2015,2015,2019/06/01,2019/06/01,,,read,,,,1,,,0,,,,,
28561520,Campeón gabacho,Aura Xilonen,"Xilonen, Aura",,"=""""","=""""",5,3.80,Literatura Random House,Kindle Edition,288,2015,2015,2019/05/13,2019/05/13,,,read,,,,1,,,0,,,,,
43238226,No todos los besos son iguales,Élmer Mendoza,"Mendoza, Élmer",,"=""""","=""""",5,3.65,Alfaguara Juvenil,Kindle Edition,150,2018,,2019/04/24,2019/04/24,,,read,,,,1,,,0,,,,,
36098041,Tierra Firme (Martín Ojo de Plata #1),Matilde Asensi,"Asensi, Matilde",,"=""""","=""""",5,3.72,,Kindle Edition,185,2017,2007,2019/04/17,2019/04/17,,,read,,,,1,,,0,,,,,
35966039,"El regreso del Catón (Catón, #2)",Matilde Asensi,"Asensi, Matilde",,"=""""","=""""",5,3.72,,Kindle Edition,608,2017,2015,2019/04/15,2019/04/15,,,read,,,,1,,,0,,,,,
44299893,Mañana tendremos otros nombres,Patricio Pron,"Pron, Patricio",,"=""""","=""""",0,3.12,Alfaguara,Kindle Edition,264,2019,2019,,2019/04/02,currently-reading,currently-reading (#5),currently-reading,,,,1,,,0,,,,,
38329780,Fractura,Andrés Neuman,"Neuman, Andrés",,"=""""","=""""",0,3.98,ALFAGUARA,Kindle Edition,608,2018,2018,,2019/04/02,currently-reading,currently-reading (#4),currently-reading,,,,1,,,0,,,,,
18942144,Nuestros años verde olivo,Roberto Ampuero,"Ampuero, Roberto",,"=""""","=""""",5,4.33,Debols!llo,Kindle Edition,629,2012,1999,2019/03/16,2019/03/16,,,read,,,,1,,,0,,,,,
43159536,Imposible Hasta Que Se Hace,Alfonso Aguirre,"Aguirre, Alfonso",,"=""1791343872""","=""9781791343873""",0,4.15,Independently Published,Paperback,305,2019,,2019/03/02,2019/03/02,,,read,,,,1,,,0,,,,,
36533653,Niebla en Tánger,Cristina López Barrio,"Barrio, Cristina López",,"=""""","=""""",0,3.71,Editorial Planeta,Kindle Edition,264,2017,,,2018/12/26,currently-reading,currently-reading (#3),currently-reading,,,,1,,,0,,,,,
38799469,Bad Blood: Secrets and Lies in a Silicon Valley Startup,John Carreyrou,"Carreyrou, John",,"=""""","=""""",0,4.38,Knopf,Kindle Edition,353,2018,2018,,2018/12/18,currently-reading,currently-reading (#2),currently-reading,,,,1,,,0,,,,,
27388774,El luminoso regalo,Manuel Vilas,"Vilas, Manuel",,"=""""","=""""",0,3.38,Alfaguara,Kindle Edition,291,2013,2013,2018/12/17,2018/12/08,,,read,,,,1,,,0,,,,,
40608578,Recuerdos durmientes,Patrick Modiano,"Modiano, Patrick",María Teresa Gallego Urrutia,"=""""","=""""",5,3.47,Editorial Anagrama S.A.,Kindle Edition,112,2018,2017,2018/12/16,2018/12/16,,,read,,,,1,,,0,,,,,
42377853,El mercenario que coleccionaba obras de arte,Wendy Guerra,"Guerra, Wendy",,"=""""","=""""",5,3.27,Alfaguara,Kindle Edition,,2018,,2018/10/31,2018/10/31,,,read,,,,1,,,0,,,,,
34601024,"Hands-On Machine Learning with Scikit-Learn and TensorFlow: Concepts, Tools, and Techniques to Build Intelligent Systems",Aurélien Géron,"Géron, Aurélien",,"=""""","=""""",0,4.57,O'Reilly Media,Kindle Edition,566,2017,2017,,2018/10/25,currently-reading,currently-reading (#1),currently-reading,,,,1,,,0,,,,,
